"407","AIRLAWYER36106","1","1","460",NULL,NULL,NULL,"0","2","2","2",,"0","98",,,"2020-05-15 22:02:38","2020-05-23 00:23:38"
"408","YOSHIKI","1","1","260",NULL,NULL,NULL,"2","9","11","2",,"0","54",,,"2020-05-15 22:08:53","2020-05-28 04:01:12"
"409","fiddle_JP","1","1","3020",NULL,NULL,NULL,"4","3","7","2",,"0","98",,,"2020-05-17 20:49:42","2020-05-24 05:01:48"
"410","tomyam","1","1","4140",NULL,NULL,NULL,"441","403","846","2",,"0","14",,,"2020-05-18 21:25:56","2022-04-30 22:55:52"
"411","kege","1","1","3020",NULL,NULL,NULL,"468","467","937","2",,"0","54",,,"2020-05-19 01:01:24","2021-07-26 00:02:19"
"412","captain_thule","1","1","3300",NULL,NULL,NULL,"0","0","0","2",,"0","123",,,"2020-05-19 22:23:40","2020-05-19 22:23:40"
"413","rito","1","1","1050",NULL,NULL,NULL,"3","3","6","2",,"0","54",,,"2020-05-22 22:21:52","2020-06-02 00:56:35"
"414","ishtar","1","1","550",NULL,NULL,NULL,"75","98","174","2",,"0","17",,,"2020-05-23 22:38:31","2020-08-07 01:26:25"
"415","sukeemon","1","1","960",NULL,NULL,NULL,"4","6","11","2",,"0","17",,,"2020-05-24 13:02:01","2020-06-16 00:10:32"
"416","Cait_Sith","1","1","1026",NULL,NULL,NULL,"111","97","209","2",,"0","17",,,"2020-05-24 16:23:30","2021-07-19 01:37:43"
"417","ATPase","1","1","700",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-05-25 09:49:00","2020-05-25 09:49:00"
"418","iwa-ku","1","1","2740",NULL,NULL,NULL,"38","41","80","2",,"0","17",,,"2020-05-25 11:47:12","2021-02-11 01:17:11"
"419","kakeru_0825","1","1","562",NULL,NULL,NULL,"261","252","514","2",,"0","14",,,"2020-05-26 22:39:12","2021-02-28 03:42:37"
"420","ritoeru","1","1","998",NULL,NULL,NULL,"174","179","355","2",,"0","14",,,"2020-05-29 00:05:38","2021-08-12 05:10:52"
"421","setomaru","1","1","440",NULL,NULL,NULL,"1","4","5","2",,"0","14",,,"2020-05-30 15:17:38","2020-06-15 21:25:52"
"422","watasany","1","1","2480",NULL,NULL,NULL,"2","3","5","2",,"0","54",,,"2020-05-30 16:39:56","2020-06-07 19:29:26"
"423","jyashin","1","1","1550",NULL,NULL,NULL,"5","1","6","2",,"0","14",,"コミュニティ所属なし荒らされなければ基本進化はできるらしいです","2020-05-30 20:18:43","2020-09-12 22:16:41"
"424","Hanko","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","14",,"AOCHDのHankoさん","2020-05-30 21:55:34","2020-05-30 21:55:34"
"425","sakekuma","1","1","480",NULL,NULL,NULL,"0","1","1","2",,"0","98",,,"2020-05-31 11:59:48","2020-05-31 13:13:30"
"426","blackhouse","1","1","3940",NULL,NULL,NULL,"757","685","1442","2",,"0","54",,,"2020-06-01 01:47:59","2022-08-04 23:49:25"
"427","かねごん徒花=kanegonadabana","1","1","400",NULL,NULL,NULL,"0","5","5","2",,"0","14",,,"2020-06-01 20:46:55","2020-08-11 22:26:48"
"428","KEI-N","1","1","1940",NULL,NULL,NULL,"628","607","1237","2",,"0","14",,,"2020-06-01 21:09:36","2021-12-06 00:39:20"
"429","ta_ka","1","1","3340",NULL,NULL,NULL,"151","124","276","1",,"9224","2",,,"2020-06-01 23:53:28","2021-01-11 23:18:35"
"430","happyclover","1","1","500",NULL,NULL,NULL,"2","2","4","2",,"0","54",,,"2020-06-03 00:06:51","2020-06-14 23:00:44"
"431","TT2902","1","1","2010",NULL,NULL,NULL,"3","3","6","2",,"0","54",,,"2020-06-03 00:12:28","2020-07-24 22:27:26"
"432","どるみーる=dorumi-ru","1","1","1980",NULL,NULL,NULL,"0","1","1","2",,"0","54",,,"2020-06-03 00:13:55","2020-06-05 02:12:55"
"433","Tkoi2525","1","1","620",NULL,NULL,NULL,"118","118","236","2",,"0","123",,,"2020-06-03 21:50:51","2020-10-28 00:37:24"
"434","toruhummer","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-06-04 03:17:10","2020-06-04 03:17:10"
"435","Tkoi","0","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-06-05 16:11:50","2020-06-05 16:11:50"
"436","bulolo","1","1","810",NULL,NULL,NULL,"8","1","9","2",,"0","54",,,"2020-06-05 20:25:42","2020-06-16 00:10:32"
"437","sorako","1","1","400",NULL,NULL,NULL,"0","0","0","2",,"0","123",,,"2020-06-06 21:14:11","2020-06-06 21:14:11"
"438","付録=furoku","1","1","500",NULL,NULL,NULL,"14","14","28","1",,"3772","159",,,"2020-06-09 23:18:32","2020-11-21 23:41:09"
"439","xxxGON01xxx=xxxgon01xxx","1","1","528",NULL,NULL,NULL,"2","6","8","2",,"0","54",,,"2020-06-10 00:02:34","2021-04-29 00:53:48"
"440","ttada2009","1","1","440",NULL,NULL,NULL,"1","4","5","2",,"0","1",,,"2020-06-10 20:43:55","2020-07-06 23:32:57"
"441","seeart","1","1","480",NULL,NULL,NULL,"0","1","1","2",,"0","1",,,"2020-06-10 22:03:48","2020-06-10 22:41:12"
"442","Lanif999","1","1","480",NULL,NULL,NULL,"1","2","3","2",,"0","1",,,"2020-06-11 20:57:27","2020-08-14 22:47:50"
"443","SINIKA666","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","1",,,"2020-06-11 20:58:16","2020-06-11 20:58:16"
"444","sini","1","1","452",NULL,NULL,NULL,"30","39","69","2",,"0","1",,,"2020-06-11 21:00:32","2021-11-22 00:57:27"
"445","heko344920","1","1","3500",NULL,NULL,NULL,"15","7","22","2",,"9056","14",,,"2020-06-14 12:47:08","2021-02-26 00:56:39"
"446","foxtail.sakifox","1","1","626",NULL,NULL,NULL,"11","8","19","2",,"0","1",,,"2020-06-14 19:20:39","2021-06-18 23:31:17"
"447","hiraco","0","1","1150",NULL,NULL,NULL,"0","3","3","2",,"0","1",,,"2020-06-14 19:23:17","2020-06-14 21:39:16"
"448","Buena2010","1","1","600",NULL,NULL,NULL,"0","0","0","2",,"0","1",,,"2020-06-14 19:24:08","2020-06-14 19:24:08"
"449","sunasuna.ava","1","1","510",NULL,NULL,NULL,"4","4","8","2",,"0","1",,,"2020-06-14 22:07:02","2020-08-30 21:32:07"
"450","CardamonSpice","1","1","1380",NULL,NULL,NULL,"80","51","131","2",,"0","54",,,"2020-06-23 22:37:34","2020-08-23 23:40:36"
"451","johnson","1","1","3300",NULL,NULL,NULL,"4","4","8","2",,"0","17",,,"2020-06-24 23:38:55","2020-09-06 22:32:11"
"452","dann","1","1","3420",NULL,NULL,NULL,"228","172","402","2",,"0","1",,,"2020-06-27 00:22:35","2022-07-12 00:51:32"
"453","jack","1","1","600",NULL,NULL,NULL,"5","2","7","2",,"0","1",,,"2020-06-27 22:07:43","2020-08-15 21:20:01"
"454","tomatoma","1","1","464",NULL,NULL,NULL,"0","2","2","2",,"0","1",,,"2020-06-27 22:09:49","2020-10-28 01:20:54"
"455","yasatin","1","1","440",NULL,NULL,NULL,"1","4","5","2",,"0","54",,,"2020-07-07 21:58:02","2020-07-28 02:15:13"
"456","yosyua","1","1","1570",NULL,NULL,NULL,"874","857","1734","2",,"0","123",,,"2020-07-07 23:40:51","2022-04-18 00:01:34"
"457","tenmari","1","1","370",NULL,NULL,NULL,"4","11","15","2",,"0","1",,,"2020-07-08 23:56:31","2020-08-14 00:10:35"
"458","ngyt8210","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","1",,,"2020-07-08 23:56:57","2020-07-08 23:56:57"
"459","musasi-4wd","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","1",,,"2020-07-08 23:57:13","2020-07-08 23:57:13"
"460","Nationalist","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","1",,,"2020-07-08 23:59:17","2020-07-08 23:59:17"
"461","kagesan","1","1","1456",NULL,NULL,NULL,"219","211","431","2",,"0","1",,,"2020-07-10 19:51:16","2021-07-17 03:34:07"
"462","MOLTANA","1","1","1790",NULL,NULL,NULL,"4","1","5","2",,"0","1",,,"2020-07-10 19:52:54","2020-08-21 00:52:05"
"463","じゅるり=zyururi","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","1",,,"2020-07-10 19:57:41","2020-07-10 19:57:41"
"464","loxonins","1","1","2960",NULL,NULL,NULL,"3","5","8","2",,"0","54",,,"2020-07-12 13:25:21","2020-07-16 00:04:39"
"465","yoshinobu","1","1","480",NULL,NULL,NULL,"0","1","1","2",,"0","123",,,"2020-07-15 22:11:57","2020-07-16 00:10:44"
"466","moerugomi","1","1","600",NULL,NULL,NULL,"0","0","0","2",,"0","123",,,"2020-07-16 00:21:29","2020-07-16 00:21:29"
"467","potyun","1","1","440",NULL,NULL,NULL,"0","3","3","2",,"0","1",,,"2020-07-20 21:03:14","2020-07-24 00:44:20"
"468","hotopoppo","1","1","916",NULL,NULL,NULL,"34","27","61","2",,"0","1",,,"2020-07-20 21:04:10","2021-09-01 22:56:49"
"469","yomigaeru4649","1","1","480",NULL,NULL,NULL,"3","4","7","2",,"0","54",,,"2020-07-21 21:21:13","2020-07-28 23:31:01"
"470","danob.danob","1","1","4560",NULL,NULL,NULL,"835","742","1581","2",,"0","54",,,"2020-07-27 00:46:02","2022-08-03 23:31:55"
"471","Racoon","1","1","1530",NULL,NULL,NULL,"1","0","1","2",,"0","54",,,"2020-07-28 00:40:13","2020-08-06 04:13:59"
"472","FJanissary","1","1","630",NULL,NULL,NULL,"1","0","1","2",,"0","1",,,"2020-07-29 22:13:08","2020-08-17 22:36:50"
"473","t4pu","1","1","1500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-07-30 01:14:35","2020-07-30 01:14:35"
"474","tenma","1","1","1010",NULL,NULL,NULL,"67","58","125","2",,"0","54",,,"2020-08-01 06:03:12","2021-03-31 02:15:28"
"475","syatin(ry)","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-08-01 06:04:13","2020-08-01 06:04:13"
"476","hedachi","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","1",,,"2020-08-02 13:24:25","2020-08-02 13:24:25"
"477","nabesub","1","1","660",NULL,NULL,NULL,"2","0","2","2",,"0","1",,,"2020-08-04 22:13:28","2020-09-01 02:12:24"
"478","QuiGon","1","1","1000",NULL,NULL,NULL,"0","0","0","1",,"0","159",,,"2020-08-06 01:21:05","2020-08-06 01:21:05"
"479","bisooooco","1","1","480",NULL,NULL,NULL,"0","1","1","2",,"0","54",,,"2020-08-07 02:21:40","2020-08-07 03:49:15"
"480","sin1emon","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-08-08 21:38:10","2020-08-08 21:38:10"
"481","SupremeHealer20","1","1","372",NULL,NULL,NULL,"87","114","201","2",,"0","54",,,"2020-08-09 00:25:46","2022-05-01 00:03:17"
"482","blackmore","1","1","2480",NULL,NULL,NULL,"438","373","812","2",,"0","54",,,"2020-08-09 21:15:56","2022-07-30 23:58:11"
"483","Rika","1","1","3000",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-08-10 21:31:38","2020-08-10 21:31:38"
"485","malth00","1","1","2150",NULL,NULL,NULL,"141","95","238","2",,"0","54",,,"2020-08-10 23:22:56","2021-05-09 23:43:31"
"486","なぽ=napo","1","1","480",NULL,NULL,NULL,"1","2","3","2",,"0","1",,,"2020-08-12 22:09:41","2020-08-13 00:57:18"
"487","ゆるハイカー=yuruhaika","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-08-15 21:50:37","2020-08-15 21:50:37"
"488","pinkpasta","1","1","2180",NULL,NULL,NULL,"0","1","1","2",,"0","54",,,"2020-08-15 21:51:39","2020-08-23 23:49:38"
"489","wocean","1","1","480",NULL,NULL,NULL,"0","1","1","2",,"0","1",,,"2020-08-16 23:16:26","2020-08-27 01:49:20"
"490","Nekomi","1","1","1000",NULL,NULL,NULL,"0","0","0","2",,"0","1",,,"2020-08-16 23:17:14","2020-08-16 23:17:14"
"491","こよたそ=koyotaso","1","1","2380",NULL,NULL,NULL,"115","105","221","2",,"0","1",,,"2020-08-16 23:24:51","2021-06-25 02:19:20"
"492","Tyrael3104","1","1","1590",NULL,NULL,NULL,"355","313","669","2",,"0","54",,,"2020-08-18 14:26:37","2022-05-23 00:44:32"
"493","kana_ides","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-08-22 03:01:35","2020-08-22 03:01:35"
"494","Nast","1","1","742",NULL,NULL,NULL,"8","7","15","2",,"0","54",,,"2020-08-22 03:01:51","2021-04-19 03:50:13"
"495","shnkgw","1","1","2000",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-08-23 02:38:18","2020-08-23 02:38:18"
"496","domdom","1","1","500",NULL,NULL,NULL,"1","1","2","2",,"0","54",,,"2020-08-27 06:13:33","2020-08-30 23:17:06"
"497","Rook","1","1","480",NULL,NULL,NULL,"1","2","3","2",,"0","54",,,"2020-08-27 11:14:29","2020-09-06 22:47:08"
"498","nkyos","1","1","480",NULL,NULL,NULL,"0","1","1","2",,"0","14",,,"2020-08-29 23:21:53","2020-09-21 23:08:02"
"499","doggu77777","1","1","670",NULL,NULL,NULL,"12","15","27","2",,"0","54",,,"2020-08-31 23:04:40","2020-11-01 23:16:41"
"500","OriginalLegend09","1","1","1970",NULL,NULL,NULL,"75","67","143","2",,"0","54",,,"2020-09-02 18:34:59","2021-05-22 22:59:49"
"501","おやさい=oyasai","1","1","300",NULL,NULL,NULL,"1","11","12","2",,"0","54",,,"2020-09-04 19:43:36","2020-09-19 21:49:07"
"502","fah","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-09-04 20:37:58","2020-09-04 20:37:58"
"503","sauza","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-09-05 17:26:42","2020-09-05 17:26:42"
"504","after stansfield=afterstansfield","1","1","800",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-09-06 18:35:24","2020-09-06 18:35:24"
"505","GORIATE1560","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-09-06 18:35:34","2020-09-06 18:35:34"
"506","GOLON__","1","1","558",NULL,NULL,NULL,"131","150","281","2",,"0","54",,,"2020-09-08 19:26:53","2022-08-05 00:24:01"
"507","yamacha","1","1","1304",NULL,NULL,NULL,"323","327","650","2",,"0","54",,,"2020-09-08 19:27:12","2021-08-20 10:55:14"
"508","ruma","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-09-09 14:12:53","2020-09-09 14:12:53"
"509","Lily","1","1","2500",NULL,NULL,NULL,"1","1","2","2",,"0","54",,,"2020-09-09 14:15:41","2020-09-16 00:03:09"
"510","nekomiya_nono","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-09-09 14:16:36","2020-09-09 14:16:36"
"511","sakurai_gen","1","1","2960",NULL,NULL,NULL,"4","6","10","2",,"0","54",,,"2020-09-09 14:19:48","2020-09-16 00:03:09"
"512","38k","1","1","600",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-09-09 17:04:24","2020-09-09 17:04:24"
"513","hiten","1","1","2460",NULL,NULL,NULL,"1","3","4","2",,"0","54",,,"2020-09-10 22:49:33","2021-10-03 02:26:02"
"514","Predator","1","1","2800",NULL,NULL,NULL,"4","4","8","2",,"0","54",,,"2020-09-13 21:31:11","2020-09-16 23:49:38"
"515","Shinya","1","1","1020",NULL,NULL,NULL,"2","1","3","1",,"0","159",,,"2020-09-14 22:17:38","2020-10-31 02:14:54"
"516","h.mori0206","1","1","512",NULL,NULL,NULL,"3","3","6","2",,"0","1",,,"2020-09-19 20:48:10","2020-10-03 21:16:30"
"517","ryou-td6","1","1","584",NULL,NULL,NULL,"150","165","315","2",,"0","54",,,"2020-09-19 22:47:35","2022-08-05 00:24:01"
"518","momusam","1","1","650",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-09-20 21:46:09","2020-09-20 21:46:09"
"519","MrKro5647","1","1","492",NULL,NULL,NULL,"0","6","6","2",,"0","54",,,"2020-09-22 23:40:01","2020-10-21 22:10:57"
"520","Ame","1","1","1500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-09-23 22:00:12","2020-09-23 22:00:12"
"521","DRFAUSTJP","1","1","452",NULL,NULL,NULL,"6","10","16","2",,"0","54",,,"2020-09-27 15:59:15","2021-02-03 21:58:28"
"522","MANSYU","1","1","522",NULL,NULL,NULL,"3","3","6","2",,"0","54",,,"2020-09-27 16:51:18","2021-02-21 01:48:11"
"523","Morizo","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-09-28 06:13:19","2020-09-28 06:13:19"
"524","高橋=takahashi","1","1","1500",NULL,NULL,NULL,"0","0","0","2",,"0","1",,,"2020-09-28 09:40:21","2020-09-28 09:40:21"
"525","PUKUYOU","1","1","3170",NULL,NULL,NULL,"224","150","375","2",,"0","14",,,"2020-09-30 23:21:31","2022-06-15 22:42:31"
"526","kome","1","1","882",NULL,NULL,NULL,"90","92","182","2",,"0","14",,,"2020-09-30 23:21:41","2022-08-01 00:35:54"
"527","S_Refill","1","1","2340",NULL,NULL,NULL,"4","2","6","1",,"9604","2",,,"2020-10-03 02:41:25","2020-12-17 00:40:21"
"528","shed","1","1","4960",NULL,NULL,NULL,"1","3","4","2",,"0","123",,,"2020-10-06 00:27:49","2020-10-09 23:57:28"
"529","USTA","1","1","1090",NULL,NULL,NULL,"4","1","5","2",,"0","14",,,"2020-10-06 23:45:48","2020-11-08 03:01:34"
"530","Marroja","1","1","1070",NULL,NULL,NULL,"225","229","454","2",,"0","123",,,"2020-10-07 23:05:43","2022-07-02 02:51:34"
"531","ChickenMonkeyTV","1","1","2500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-10-11 19:58:21","2020-10-11 19:58:21"
"532","くるが=kuruga","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-10-11 19:58:50","2020-10-11 19:58:50"
"533","Naoto BEDMAN=naoto bedman","1","1","486",NULL,NULL,NULL,"1","2","3","2",,"0","54",,,"2020-10-11 19:59:07","2020-10-12 00:00:09"
"534","TEKAMU2204","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-10-12 00:10:33","2020-10-12 00:10:33"
"535","suguri","1","1","450",NULL,NULL,NULL,"1","4","5","2",,"0","54",,,"2020-10-13 22:36:52","2020-10-27 22:19:48"
"536","hinata_chc0","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-10-22 17:01:48","2020-10-22 17:01:48"
"537","tooseki","1","1","1000",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-10-25 17:32:15","2020-10-25 17:32:15"
"538","tnoshougou","1","1","428",NULL,NULL,NULL,"0","4","4","2",,"0","281",,,"2020-10-26 00:10:00","2020-11-24 22:35:16"
"539","resser","1","1","1480",NULL,NULL,NULL,"1","2","3","2",,"0","54",,,"2020-10-31 00:04:38","2020-11-01 17:44:26"
"540","ryo_he1226","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-10-31 20:37:58","2020-10-31 20:37:58"
"541","くれくれ=kurekure","1","1","656",NULL,NULL,NULL,"29","29","58","2",,"0","54",,,"2020-11-01 21:16:39","2021-05-08 02:04:44"
"542","seeton","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-11-03 04:45:20","2020-11-03 04:45:20"
"543","kasunobu","1","1","2400",NULL,NULL,NULL,"476","448","925","2",,"0","54",,,"2020-11-03 04:46:02","2021-07-14 13:37:52"
"544","primal318","1","1","614",NULL,NULL,NULL,"23","39","62","2",,"0","54",,,"2020-11-09 00:48:08","2021-12-12 00:48:19"
"545","toric","1","1","1560",NULL,NULL,NULL,"19","22","41","2",,"0","54",,,"2020-11-09 00:48:22","2022-07-30 23:58:11"
"546","jpsingsing","0","1","520",NULL,NULL,NULL,"1","0","1","2",,"0","17",,"SAIRINさんと同一人物のため、削除","2020-11-16 20:24:37","2020-11-16 21:19:36"
"547","bronzesam","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-11-16 20:34:44","2020-11-16 20:34:44"
"548","SEI RIN=seirin","1","1","1252",NULL,NULL,NULL,"53","39","92","2",,"0","54",,,"2020-11-16 20:35:02","2021-04-22 01:24:18"
"549","shuwa","1","1","2000",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-11-16 20:59:47","2020-11-16 20:59:47"
"550","グランゲル=gurangeru","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","281",,,"2020-11-17 16:09:02","2020-11-17 16:09:02"
"551","BigPeach","1","1","532",NULL,NULL,NULL,"1","0","1","2",,"0","54",,,"2020-11-18 21:13:02","2020-11-20 23:06:25"
"552","taketake","1","1","500",NULL,NULL,NULL,"11","14","25","2",,"0","281",,,"2020-11-20 21:23:38","2021-02-11 22:07:08"
"553","wagaya","1","1","1012",NULL,NULL,NULL,"158","158","316","2",,"0","281",,,"2020-11-20 21:23:49","2022-07-30 03:25:53"
"554","Suitow","1","1","532",NULL,NULL,NULL,"4","4","8","2",,"0","54",,,"2020-11-21 02:21:38","2021-02-06 00:23:53"
"555","punineko","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","281",,,"2020-11-22 15:25:51","2020-11-22 15:25:51"
"556","紅蓮零式=gurenreishiki","1","1","482",NULL,NULL,NULL,"0","1","1","2",,"0","14",,,"2020-11-23 23:53:00","2020-11-24 00:23:10"
"557","grifon","1","1","2660",NULL,NULL,NULL,"156","114","271","2",,"0","281",,,"2020-11-24 23:34:17","2021-06-09 23:44:14"
"558","shinal","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","281",,,"2020-12-02 16:19:21","2020-12-02 16:19:21"
"559","toku_cirno","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","281",,,"2020-12-02 22:38:53","2020-12-02 22:38:53"
"560","HIDE7738","1","1","1860",NULL,NULL,NULL,"28","23","51","2",,"0","54",,,"2020-12-04 22:20:58","2021-04-16 23:27:07"
"561","mucho","1","1","2749",NULL,NULL,NULL,"809","745","1555","2",,"0","54",,,"2020-12-26 23:13:05","2022-08-04 23:49:25"
"562","BM","1","3","3060",NULL,NULL,NULL,"364","315","680","2",,"0","54",,,"2020-12-26 23:30:05","2022-07-29 01:48:45"
"563","MK_KUNIE","1","1","582",NULL,NULL,NULL,"0","1","1","2",,"0","54",,,"2020-12-28 02:55:11","2020-12-29 04:50:28"
"564","えりー=eri-","1","1","1228",NULL,NULL,NULL,"28","26","54","2",,"0","281",,,"2020-12-30 19:14:56","2021-03-06 00:46:07"
"565","azai_karasu","1","1","600",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2021-01-01 01:47:14","2021-01-01 01:47:14"
"566","Steven0926","1","1","1530",NULL,NULL,NULL,"3","2","5","2",,"0","54",,,"2021-01-01 01:55:22","2021-01-03 04:10:43"
"567","Saneyan","1","1","464",NULL,NULL,NULL,"2","6","8","2",,"0","54",,,"2021-01-01 18:58:41","2021-04-29 02:35:22"
"568","suisei","1","1","1180",NULL,NULL,NULL,"18","14","32","2",,"0","54",,,"2021-01-01 18:59:49","2021-03-28 23:29:55"
"569","MS21C","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2021-01-02 22:51:53","2021-01-02 22:51:53"
"570","albatross","1","1","490",NULL,NULL,NULL,"29","36","65","2",,"0","54",,,"2021-01-05 00:36:42","2021-02-28 02:12:46"
"571","アリス=arisu","1","1","2000",NULL,NULL,NULL,"0","0","0","1",,"0","159",,,"2021-01-05 23:59:14","2021-01-05 23:59:14"
"572","なと=nato","1","1","928",NULL,NULL,NULL,"72","71","143","2",,"0","54",,,"2021-01-09 21:29:03","2022-07-03 00:30:36"
"573","gururu_","1","1","1444",NULL,NULL,NULL,"131","126","257","2",,"0","281",,,"2021-01-10 22:11:25","2022-08-05 00:24:01"
"574","ASMODUS","1","1","1680",NULL,NULL,NULL,"0","1","1","2",,"0","281",,,"2021-01-10 23:24:08","2021-01-10 23:57:53"
"575","toneriko","1","1","636",NULL,NULL,NULL,"123","173","296","2",,"0","281",,,"2021-01-11 14:13:49","2022-05-03 23:26:27"
"576","AZARASHI","1","1","700",NULL,NULL,NULL,"0","0","0","2",,"0","281",,,"2021-01-11 15:04:05","2021-01-11 15:04:05"
"577","vagatio","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","281",,,"2021-01-12 20:09:24","2021-01-12 20:09:24"
"578","shrinker","1","1","944",NULL,NULL,NULL,"4","8","12","2",,"0","281",,,"2021-01-12 20:46:24","2021-02-07 23:36:49"
"579","Nomqris","1","1","600",NULL,NULL,NULL,"0","0","0","2",,"0","281",,,"2021-01-13 17:57:46","2021-01-13 17:57:46"
"580","chii6109","1","1","482",NULL,NULL,NULL,"0","1","1","2",,"0","281",,,"2021-01-15 21:14:48","2021-02-02 22:04:45"
"581","00NONO","1","1","486",NULL,NULL,NULL,"1","2","3","2",,"0","281",,,"2021-01-17 21:06:01","2021-01-18 00:37:27"
"582","10as","1","1","446",NULL,NULL,NULL,"0","3","3","2",,"0","281",,,"2021-01-18 02:51:28","2021-01-30 03:03:35"
"583","Chrono","1","1","1940",NULL,NULL,NULL,"42","34","77","2",,"0","281",,,"2021-01-20 19:58:05","2021-03-17 23:37:43"
"584","leofwyn1","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","281",,,"2021-01-23 22:45:48","2021-01-23 22:45:48"
"585","Silverbell","1","1","700",NULL,NULL,NULL,"11","10","21","2",,"0","54",,,"2021-01-26 00:00:34","2022-06-17 01:43:56"
"586","mzhao171","1","1","1044",NULL,NULL,NULL,"9","9","18","2",,"0","281",,,"2021-01-26 23:48:40","2021-02-21 20:07:15"
"587","yamakami","1","1","728",NULL,NULL,NULL,"15","9","24","2",,"0","54",,,"2021-02-02 22:40:52","2021-04-29 01:24:38"
"588","BB7598","1","1","600",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2021-02-02 22:41:17","2021-02-02 22:41:17"
"589","nobuna","1","1","604",NULL,NULL,NULL,"5","2","7","2",,"0","281",,,"2021-02-03 02:04:08","2021-05-25 23:17:05"
"590","tachurin","1","1","464",NULL,NULL,NULL,"0","2","2","2",,"0","281",,,"2021-02-03 02:04:29","2021-02-07 00:00:10"
"591","SurgScrub","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","281",,,"2021-02-06 13:55:36","2021-02-06 13:55:36"
"592","ziburi","1","1","990",NULL,NULL,NULL,"2","3","5","2",,"0","54",,,"2021-02-09 02:54:56","2021-03-21 02:45:00"
"593","kokowatousaneize","1","1","582",NULL,NULL,NULL,"0","1","1","2",,"0","54",,,"2021-02-11 02:47:25","2021-02-11 23:09:21"
"594","JIMA","1","1","600",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2021-02-11 02:47:37","2021-02-11 02:47:37"
"595","Keishi","1","1","600",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2021-02-12 03:40:04","2021-02-12 03:40:04"
"596","REGARDEDMANGO62","1","1","608",NULL,NULL,NULL,"2","2","4","2",,"0","54",,,"2021-02-12 23:41:25","2021-02-14 01:07:48"
"597","kibusi","1","1","564",NULL,NULL,NULL,"0","2","2","2",,"0","54",,,"2021-02-13 22:55:10","2021-04-14 22:52:39"
"598","tusk","1","1","1000",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2021-02-13 22:56:02","2021-02-13 22:56:02"
